GeneSet	NGenes	Correlation	Direction	PValue	FDR
GENTILE_UV_RESPONSE_CLUSTER_D4	51	0.115003460561487	Up	0.283172287898827	0.782131129961231
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	11	0.173356558344275	Up	0.283237076371786	0.782131129961231
HP_SPINAL_MUSCULAR_ATROPHY	23	-0.0376788098067236	Up	0.283262444541434	0.782131129961231
KEGG_TYROSINE_METABOLISM	21	0.103363961680427	Down	0.283381946100856	0.782131129961231
HP_STATUS_EPILEPTICUS_WITH_PROMINENT_MOTOR_SYMPTOMS	11	0.0679563064663572	Down	0.283397684286294	0.782131129961231
GOBP_DEPHOSPHORYLATION	341	0.0270550714550995	Up	0.283454800588974	0.782131129961231
GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION	19	0.0889976047175999	Down	0.283471851336716	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	17	0.0606062463426155	Down	0.283548731252033	0.782131129961231
GOCC_RECEPTOR_COMPLEX	229	0.00938503023078489	Down	0.283561862231783	0.782131129961231
HP_FINGER_AGNOSIA	7	0.0432696970111484	Down	0.283623088910719	0.782131129961231
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	338	0.0135768332026247	Down	0.28362605965042	0.782131129961231
GOBP_DETOXIFICATION	88	0.077353870004077	Down	0.283638395632799	0.782131129961231
GOMF_UNMETHYLATED_CPG_BINDING	7	-0.0540506911224045	Down	0.283662761487264	0.782131129961231
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	7	0.0898918237744988	Up	0.283672233465283	0.782131129961231
GOBP_RETROGRADE_AXONAL_TRANSPORT	15	0.0364317438819181	Up	0.283686053333243	0.782131129961231
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	74	0.00580110827717496	Down	0.283701939230577	0.782131129961231
GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS	5	-0.187661367664683	Down	0.283724508999642	0.782131129961231
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_THUMB	30	0.238248095356665	Up	0.283752524989471	0.782131129961231
HORIUCHI_WTAP_TARGETS_UP	244	0.0365563393447152	Down	0.283771862950589	0.782131129961231
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	41	0.0738388396456984	Up	0.283831862284163	0.782131129961231
HP_ABNORMALITY_OF_PELVIC_GIRDLE_BONE_MORPHOLOGY	465	0.0257848477603308	Up	0.283833755796963	0.782131129961231
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	33	0.0279468982279075	Down	0.283833923734661	0.782131129961231
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	9	-0.0032732931992146	Up	0.283856061552601	0.782131129961231
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	38	0.022270286865041	Up	0.28390717527954	0.782131129961231
GOCC_CLATHRIN_SCULPTED_VESICLE	6	0.133440051081132	Down	0.283909577293893	0.782131129961231
HP_ABNORMAL_QRS_COMPLEX	6	0.0123973020740319	Up	0.283943274812642	0.782131129961231
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	86	0.0651352300592657	Up	0.2839441340141	0.782131129961231
WIERENGA_STAT5A_TARGETS_GROUP1	94	0.0032292760451841	Down	0.283968625065142	0.782131129961231
HP_TUBE_FEEDING	196	0.0185916378597914	Up	0.283971509490372	0.782131129961231
GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY	3	0.522506635823676	Up	0.283993712069388	0.782131129961231
CASTELLANO_NRAS_TARGETS_DN	11	0.0277088479828901	Up	0.284058078606573	0.782131129961231
PID_HIV_NEF_PATHWAY	33	-0.000242349102603151	Up	0.284077342299187	0.782131129961231
HP_PERIPHERAL_OPACIFICATION_OF_THE_CORNEA	8	-0.0926662602344745	Down	0.284088201011451	0.782131129961231
BROWNE_HCMV_INFECTION_6HR_UP	40	-0.00171044175030318	Down	0.284231681505699	0.782133671418675
HP_BRACHYCEPHALY	184	0.0235858976994409	Up	0.284249720053891	0.782133671418675
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	98	0.0701472768303782	Up	0.28435589824904	0.782133671418675
GOBP_HYDROGEN_SULFIDE_BIOSYNTHETIC_PROCESS	4	-0.0611037428117736	Down	0.284359049924298	0.782133671418675
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY	54	-0.0107333435342151	Down	0.284363994866049	0.782133671418675
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	4	0.0264672237933265	Down	0.284395551202071	0.782133671418675
LIM_MAMMARY_LUMINAL_PROGENITOR_DN	9	0.107118584179181	Up	0.284406461657144	0.782133671418675
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	28	-0.0142253002992482	Up	0.284425449558479	0.782133671418675
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	44	0.0174651222021268	Down	0.284447207632809	0.782133671418675
HP_ADIPOSE_TISSUE_LOSS	27	0.00878278057927264	Up	0.284462981411852	0.782133671418675
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	55	0.0383354431154251	Up	0.284530133002044	0.782133671418675
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	10	-0.0451677319360144	Up	0.284583716519666	0.782133671418675
GOCC_PALMITOYLTRANSFERASE_COMPLEX	9	-0.0849852511607684	Up	0.284603896266971	0.782133671418675
HP_AMINOACIDURIA	93	0.0152435639363009	Down	0.284639202627186	0.782133671418675
HP_ABNORMALITY_OF_THE_ANTITRAGUS	7	0.0478914853936082	Up	0.284697003349704	0.782133671418675
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	40	0.0544476985922257	Down	0.284743327882038	0.782133671418675
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	186	-0.00376862668871722	Down	0.284746551625263	0.782133671418675
GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	8	0.029800811904334	Down	0.284748688713728	0.782133671418675
GOBP_DEOXYRIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	4	-0.0322195813859817	Down	0.284897830487547	0.782280715108466
HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE	102	0.0120886255620805	Down	0.284898567962146	0.782280715108466
GOMF_GALACTOSIDE_BINDING	3	0.618635141308808	Down	0.28506148870709	0.782280715108466
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	3	-0.253473398685686	Down	0.285071932094834	0.782280715108466
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	56	0.047386005192606	Up	0.28507322048941	0.782280715108466
HP_ZONULAR_CATARACT	27	0.0258823071514529	Down	0.285081517070103	0.782280715108466
WU_HBX_TARGETS_1_DN	21	0.0754769166776126	Up	0.285090393958673	0.782280715108466
HP_MULTIPLE_JOINT_CONTRACTURES	48	-0.0088709520672358	Up	0.285095417326248	0.782280715108466
ABBUD_LIF_SIGNALING_1_UP	33	0.00927806155899543	Down	0.285159727898381	0.782356605654362
DESCARTES_MAIN_FETAL_CCL19_CCL21_POSITIVE_CELLS	143	0.0373726648790018	Down	0.285240013234561	0.78238652920467
REACTOME_PARASITE_INFECTION	57	0.0661250671066583	Up	0.285243943324935	0.78238652920467
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	38	0.00118273466207913	Down	0.285343036250955	0.782551727132816
GOBP_SKELETAL_MUSCLE_ADAPTATION	10	0.0645565859595334	Down	0.285395572386367	0.782551727132816
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	155	0.021981447323096	Up	0.285466033005276	0.782551727132816
GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	150	0.0283343959851924	Down	0.285477518748145	0.782551727132816
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	28	0.0169216100253797	Down	0.285612669487755	0.782551727132816
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	150	0.0350689532006745	Up	0.285619483450204	0.782551727132816
WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY	22	-0.00560111353827713	Down	0.285657761350766	0.782551727132816
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	25	-0.0217911078631112	Down	0.285658095852448	0.782551727132816
HP_AORTIC_ROOT_ANEURYSM	83	0.0453126964919093	Up	0.285664302642644	0.782551727132816
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	56	0.125459491678987	Up	0.285718503651332	0.782551727132816
GOMF_CARBOHYDRATE_BINDING	174	0.00750069753558917	Down	0.285726702078712	0.782551727132816
HP_ONYCHOMYCOSIS	16	-0.0234196524481514	Down	0.285812791300892	0.782551727132816
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	44	0.0287020745671027	Up	0.285819450835754	0.782551727132816
HP_OSTEOMALACIA	20	-0.0396371061092068	Down	0.285835450772127	0.782551727132816
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	68	0.0968503613104198	Up	0.285872227410424	0.782551727132816
HP_ABNORMAL_FACIAL_EXPRESSION	120	0.00725455576949429	Down	0.285938022122732	0.782551727132816
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	33	0.078214460165448	Up	0.28597277313004	0.782551727132816
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	42	0.0338315003852204	Up	0.286007346227409	0.782551727132816
GOBP_APOPTOTIC_CHROMOSOME_CONDENSATION	3	0.363517436190253	Up	0.286021764705403	0.782551727132816
HP_FOCAL_HEMICLONIC_SEIZURE	7	-0.078951182465854	Down	0.286037412747258	0.782551727132816
GOMF_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BINDING	5	-0.102627345122153	Down	0.286208584307288	0.782760690514297
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	15	0.0955155005137811	Down	0.286218604587615	0.782760690514297
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	10	0.0108346603440941	Up	0.286238774488433	0.782760690514297
HP_ABNORMALITY_OF_THE_SKULL_BASE	162	0.0189489760690771	Up	0.28626048021338	0.782760690514297
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	58	0.00863058820498817	Down	0.286328059118407	0.782762607837495
JACKSON_DNMT1_TARGETS_UP	68	0.0388834287396587	Up	0.286334525275013	0.782762607837495
HP_ABNORMAL_RENAL_MEDULLA_MORPHOLOGY	44	0.00421204070322827	Down	0.286430131199906	0.782872968956296
HASLINGER_B_CLL_WITH_6Q21_DELETION	16	0.0737509850551487	Up	0.28645573445458	0.782872968956296
HP_CHOREOATHETOSIS	82	-0.00409147825325383	Up	0.286517265403914	0.782872968956296
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS	49	0.025969426958704	Down	0.286577135293928	0.782872968956296
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	154	0.00268151507145423	Down	0.286582672144675	0.782872968956296
HP_PLAGIOCEPHALY	95	0.0455697833776464	Up	0.286594958042844	0.782872968956296
GOCC_IMMUNOLOGICAL_SYNAPSE	36	0.00874679386426889	Down	0.286705035548058	0.782898606597475
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	7	0.185223240612419	Up	0.286729729032375	0.782898606597475
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	12	-0.0235420094121353	Down	0.286734702658006	0.782898606597475
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	29	0.0128089377911028	Down	0.286771486117223	0.782898606597475
REACTOME_LIPID_PARTICLE_ORGANIZATION	5	0.005747957332215	Down	0.286820657390104	0.782898606597475
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	9	-0.0494509502274493	Down	0.286860153551829	0.782898606597475
GOCC_CILIARY_TRANSITION_ZONE	61	0.018124353392866	Down	0.286870868179228	0.782898606597475
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	10	0.0682386762112016	Up	0.286897770007283	0.782898606597475
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	219	0.0184931155016284	Up	0.287015885791393	0.783120808157648
HP_GASTROSTOMY_TUBE_FEEDING_IN_INFANCY	102	0.0358433344456545	Up	0.287105707584793	0.78326576283198
GOCC_CATALYTIC_STEP_1_SPLICEOSOME	12	0.215935786165028	Up	0.287165164516251	0.783276916105893
DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS	11	0.129953769414327	Down	0.287183187886846	0.783276916105893
HP_ABNORMALITY_OF_CRANIAL_SUTURES	254	0.0401120654010578	Up	0.28724991717603	0.783358819742219
HP_OTITIS_MEDIA	195	0.0433741047726655	Up	0.28741534739207	0.783513131312163
MALIK_REPRESSED_BY_ESTROGEN	8	0.10441799566974	Down	0.287462034696483	0.783513131312163
HP_STEROID_RESISTANT_NEPHROTIC_SYNDROME	7	0.0582028507829907	Up	0.287513849136995	0.783513131312163
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	57	0.13828525198062	Up	0.287521575253343	0.783513131312163
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	27	0.0158513433876106	Down	0.287568471397056	0.783513131312163
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	20	0.0152987055387498	Up	0.287589584070027	0.783513131312163
GOCC_DENDRITE_TERMINUS	9	-0.0555616084737176	Down	0.287640413390788	0.783513131312163
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION	33	0.128338924775148	Up	0.287665885887478	0.783513131312163
HP_PERIAURICULAR_SKIN_PITS	33	0.0523301453780732	Up	0.287680566543313	0.783513131312163
GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12	0.158527288434824	Down	0.287770489314651	0.783513131312163
HP_MORNING_GLORY_ANOMALY	3	0.23773064651462	Up	0.287776038709502	0.783513131312163
BOYLAN_MULTIPLE_MYELOMA_C_DN	49	-0.00511892039573757	Down	0.287860902307885	0.783513131312163
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	61	0.00309947711971251	Down	0.287958753302366	0.783513131312163
GOBP_SEGMENTATION	58	-0.00686049907689985	Down	0.288010290700318	0.783513131312163
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	161	0.0333521488231538	Down	0.28805131816199	0.783513131312163
HP_ELEVATED_GAMMA_GLUTAMYLTRANSFERASE_LEVEL	9	-0.0784997925677267	Down	0.288126657817859	0.783513131312163
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	112	0.0320466939216067	Up	0.288164504320753	0.783513131312163
GOBP_PURINE_RIBONUCLEOTIDE_SALVAGE	7	-0.0809392210985279	Up	0.288300590041406	0.783513131312163
GOBP_NEURONAL_ACTION_POTENTIAL	15	0.0430889843938038	Down	0.288366925135379	0.783513131312163
REACTOME_KILLING_MECHANISMS	10	0.0283192033466729	Down	0.288463120706683	0.783513131312163
GOCC_RISC_LOADING_COMPLEX	8	0.28248767475991	Up	0.288464100672348	0.783513131312163
GOCC_SERINE_TYPE_ENDOPEPTIDASE_COMPLEX	5	0.123973520477769	Down	0.288524302384663	0.783513131312163
GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX	5	0.123973520477769	Down	0.288524302384663	0.783513131312163
HP_ORBITAL_CYST	3	-0.251687521503748	Down	0.288533889159809	0.783513131312163
HP_LATERAL_CLAVICLE_HOOK	15	0.00845124542295601	Up	0.28854238885211	0.783513131312163
HP_LUPUS_NEPHRITIS	6	0.170271377413222	Down	0.28860185839801	0.783513131312163
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	10	-0.0108592013448209	Up	0.288653191321306	0.783513131312163
GOMF_COA_TRANSFERASE_ACTIVITY	4	0.038680400673338	Up	0.288740241388976	0.783513131312163
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	31	0.039691587518556	Up	0.28874079088292	0.783513131312163
AUJLA_IL22_AND_IL17A_SIGNALING	3	0.440234525174869	Down	0.288758120533635	0.783513131312163
HP_SHALLOW_ACETABULAR_FOSSAE	6	0.0352611501178539	Up	0.28879799537811	0.783513131312163
HP_ABNORMAL_CIRCULATING_DEHYDROEPIANDROSTERONE_CONCENTRATION	4	-0.00120212406907176	Up	0.288800670892257	0.783513131312163
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	15	0.143432955705432	Down	0.288803634546518	0.783513131312163
HP_LIMITED_WRIST_EXTENSION	4	-0.138562774135677	Down	0.288832685395094	0.783513131312163
GOMF_G_RICH_STRAND_TELOMERIC_DNA_BINDING	10	0.0662834685281682	Up	0.288872714457915	0.783513131312163
YAGI_AML_WITH_11Q23_REARRANGED	284	0.00430003149589404	Up	0.288885749014619	0.783513131312163
DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS	78	0.0580069421160879	Down	0.288901930470245	0.783513131312163
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_OXIDATION_OF_A_PAIR_OF_DONORS_RESULTING_IN_THE_REDUCTION_OF_MOLECULAR_OXYGEN_TO_TWO_MOLECULES_OF_WATER	8	0.0353050985742389	Up	0.288944918663937	0.783513131312163
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	9	0.134941223499231	Up	0.288959849035428	0.783513131312163
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	5	-0.0544561962797382	Down	0.288986071601613	0.783513131312163
HP_DELAYED_ERUPTION_OF_PRIMARY_TEETH	13	0.0737710794444337	Up	0.289008263179849	0.783513131312163
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	84	0.0545444449124077	Up	0.289016616916036	0.783513131312163
HP_SHORT_NOSE	239	0.0570233231579636	Up	0.289025852545699	0.783513131312163
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	12	0.00690104006261386	Down	0.289086032174341	0.783513131312163
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	5	-0.128739429522729	Down	0.289120449327876	0.783513131312163
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	22	-0.0244702804245453	Down	0.289154584844152	0.783513131312163
HP_UNDETECTABLE_VISUAL_EVOKED_POTENTIALS	8	0.112126269973139	Up	0.289172054548046	0.783513131312163
HP_FATIGABLE_WEAKNESS_OF_DISTAL_LIMB_MUSCLES	6	-0.0447047704370053	Down	0.289227207341603	0.783513131312163
BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES	109	0.124900765514925	Down	0.289271146387164	0.783513131312163
GOCC_MUSCLE_MYOSIN_COMPLEX	4	0.157320181156054	Down	0.289297442781963	0.783513131312163
KORKOLA_TERATOMA	28	0.20328523752042	Up	0.289332603629059	0.783513131312163
HP_APLASIA_HYPOPLASIA_OF_THE_HUMERUS	22	0.0361796550542062	Up	0.289436929508708	0.783513131312163
GOBP_PRIMITIVE_STREAK_FORMATION	3	0.679106721132579	Up	0.289440723789109	0.783513131312163
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	202	0.00790356551546749	Down	0.289567720760404	0.783513131312163
HP_RHABDOMYOLYSIS	32	0.062783425187982	Down	0.289571939629211	0.783513131312163
HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS	10	-0.0303727646333029	Up	0.289601659015412	0.783513131312163
GOMF_ALDEHYDE_LYASE_ACTIVITY	7	-0.0266344959541568	Up	0.289608193531092	0.783513131312163
HP_SMOOTH_PHILTRUM	161	0.0380077157809866	Up	0.289610671962368	0.783513131312163
GOMF_THIOESTERASE_BINDING	10	-0.0487266889393389	Up	0.289637402652045	0.783513131312163
GOMF_POLYSOME_BINDING	5	-0.0380306326104465	Up	0.289645880144544	0.783513131312163
GOBP_MAINTENANCE_OF_CELL_NUMBER	109	0.0510431817333388	Up	0.289655359217751	0.783513131312163
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	16	-0.0232617181304463	Up	0.289693749268586	0.783513131312163
WP_TCA_CYCLE_IN_SENESCENCE	10	0.0346838059012528	Up	0.289695491793843	0.783513131312163
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP	36	-0.0101071111771095	Up	0.289725395454126	0.783513131312163
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	156	0.0194278637672919	Up	0.289766762807331	0.783513131312163
GOBP_INNER_EAR_RECEPTOR_CELL_FATE_COMMITMENT	3	-0.0803696380606224	Down	0.289844992511104	0.783513131312163
HP_HYPOVENTILATION	32	0.00738525565004276	Down	0.289894533912776	0.783513131312163
HP_ABNORMALITY_OF_LIPOPROTEIN_CHOLESTEROL_CONCENTRATION	38	-0.0102182369412594	Down	0.289979408374309	0.783513131312163
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY	6	0.262223381585305	Up	0.290020458912243	0.783513131312163
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	201	0.0129645575035605	Up	0.290057106258191	0.783513131312163
HP_DELAYED_ABILITY_TO_WALK	159	0.0588935808823853	Up	0.290080040380644	0.783513131312163
MEISSNER_BRAIN_HCP_WITH_H3K4ME2	8	0.0273036956327054	Up	0.290081058011739	0.783513131312163
REACTOME_RHOU_GTPASE_CYCLE	40	0.182137577042137	Up	0.290098837120957	0.783513131312163
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	9	0.336490291984683	Up	0.29015123096554	0.783513131312163
GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	16	-0.0052171024495484	Up	0.290168314080418	0.783513131312163
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	21	0.156330203478048	Up	0.290217337905665	0.783513131312163
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN	151	0.135420994033191	Up	0.290219896473729	0.783513131312163
HP_GAIT_IMBALANCE	65	0.0209115465423113	Up	0.29022410125346	0.783513131312163
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	222	-0.00155493272626876	Down	0.29024890730184	0.783513131312163
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	86	0.00602722634691879	Down	0.29025344778908	0.783513131312163
REACTOME_SIGNALING_BY_NOTCH	188	0.0418342508428315	Up	0.290320358248444	0.783513131312163
HP_DISSEMINATED_INTRAVASCULAR_COAGULATION	20	-0.0194108421345407	Down	0.290346825879102	0.783513131312163
PID_RAC1_REG_PATHWAY	33	0.198441870304418	Up	0.290386900063713	0.783513131312163
HP_BREECH_PRESENTATION	19	0.0228264383040412	Up	0.290420973945553	0.783513131312163
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	56	0.171487402380153	Up	0.290461783030786	0.783513131312163
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	11	0.274492275925855	Down	0.290511608442113	0.783513131312163
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	9	-0.0507143273925935	Down	0.290548301536392	0.783513131312163
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	32	0.135071080346027	Up	0.29056582181841	0.783513131312163
GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	31	0.0368386924902284	Up	0.290573433940833	0.783513131312163
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	42	0.0592587650539459	Down	0.29065147134605	0.783624561814
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	40	-0.00534907273244223	Up	0.290710152970457	0.78367145872534
GOBP_COENZYME_A_BIOSYNTHETIC_PROCESS	11	-0.0462077399572996	Up	0.290771494850195	0.78367145872534
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	15	0.131249734806317	Up	0.290821383887849	0.78367145872534
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	17	-0.0285581149594862	Down	0.290845885022046	0.78367145872534
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	23	0.0114898917283674	Down	0.29085243832383	0.78367145872534
GOBP_INTERLEUKIN_5_PRODUCTION	10	-0.0786760953797082	Down	0.290970708830668	0.78374820181868
HP_TRANSIENT_GLOBAL_AMNESIA	18	-0.00535323239656299	Down	0.290996255917196	0.78374820181868
FERNANDEZ_BOUND_BY_MYC	146	0.0147401095727692	Up	0.291110395082539	0.78374820181868
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_ACTIVITY	6	0.633038617872344	Up	0.291129134304995	0.78374820181868
HP_SHORT_PALM	83	0.0096027755846885	Up	0.2911623219493	0.78374820181868
HP_COMPLETE_ATRIOVENTRICULAR_CANAL_DEFECT	7	0.0451444656010984	Up	0.291215829988796	0.78374820181868
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_THORAX	131	0.0552855051467679	Up	0.291215943010403	0.78374820181868
PID_SYNDECAN_4_PATHWAY	24	-0.0365836445334429	Down	0.291233107008332	0.78374820181868
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS_DISULFIDE_AS_ACCEPTOR	8	-0.020800940706315	Down	0.291250329721985	0.78374820181868
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP	8	0.0014560234038271	Down	0.291336089933727	0.78374820181868
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	281	0.0232311339951607	Up	0.291349067134383	0.78374820181868
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	74	-0.000664276440551419	Down	0.291393051955692	0.78374820181868
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	345	0.0129802171431633	Up	0.291420888836263	0.78374820181868
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	174	0.00253101345444721	Up	0.291535468962537	0.78374820181868
GOMF_JUN_KINASE_BINDING	8	0.0216702144150913	Down	0.291588471799952	0.78374820181868
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	18	-0.00878300149867057	Up	0.291611392703632	0.78374820181868
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	118	0.0727456295432431	Up	0.291641935770834	0.78374820181868
HP_SUBMUCOUS_CLEFT_OF_SOFT_AND_HARD_PALATE	58	0.0638087390869494	Up	0.291649297013018	0.78374820181868
GOMF_CARDIOLIPIN_BINDING	7	0.00649435583812989	Down	0.29178660717539	0.78374820181868
GOMF_ACTIN_FILAMENT_BINDING	157	0.0283996408984513	Up	0.291875937885227	0.78374820181868
GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION	10	0.234083753886259	Up	0.291967931840424	0.78374820181868
